contract_id,blocked
13832,0
13839,0
13848,0
13854,0
13856,0
13857,0
13869,0
13896,0
13903,0
13910,0
13912,0
13913,0
13914,0
13922,0
13925,0
13927,0
13930,0
13934,0
13945,0
13949,0
13953,0
13973,0
14000,0
14021,0
14040,0
14041,0
14048,0
14053,0
14060,0
14066,0
14068,0
14070,0
14072,0
14074,0
14079,0
14085,0
14088,0
14095,0
14097,0
14122,0
14131,0
14146,0
14147,0
14150,0
14156,0
14164,0
14174,0
14179,0
14180,0
14182,0
14193,0
14195,0
14213,0
14221,0
14233,0
14236,0
14250,0
14255,0
14256,0
14260,0
14273,0
14280,0
14282,0
14283,0
14306,0
14314,0
14319,0
14321,0
14329,0
14334,0
14337,0
14338,0
14351,0
14355,0
14357,0
14365,0
14370,0
14378,0
14379,0
14381,0
14383,0
14388,0
14389,0
14401,0
14415,0
14421,0
14430,0
14443,0
14456,0
14460,0
14477,0
14479,0
14483,0
14491,0
14492,0
14493,1
14512,0
14513,0
14521,0
14525,0
14531,0
14540,0
14541,0
14542,0
14548,0
14555,0
14560,0
14562,0
14563,0
14564,0
14573,0
14575,0
14595,0
14596,0
14597,0
14609,0
14612,0
14623,0
14624,0
14626,0
14629,0
14633,1
14639,0
14652,0
14653,0
14654,0
14655,0
14656,0
14673,0
14677,0
14682,0
14691,0
14715,0
14720,0
14731,0
14735,0
14748,0
14758,0
14762,0
14781,0
14795,0
14797,0
14800,0
14820,0
14835,0
14846,0
14850,0
14862,0
14864,0
14867,0
14880,0
14883,0
14886,0
14887,0
14920,0
14924,0
14928,0
14939,0
14940,0
14941,0
14943,0
14950,0
14968,0
14970,0
14981,0
14983,0
14986,0
14987,0
14989,0
14998,0
15003,0
15004,0
15005,0
15011,0
15012,0
15016,0
15020,0
15023,0
15025,0
15029,0
15031,0
15033,0
15054,0
15058,0
15064,0
15070,0
15087,0
15090,0
15094,0
15101,0
15107,0
15109,0
15110,0
15127,0
15136,0
15150,0
27777,0
27789,0
27793,0
27801,0
27804,0
27812,0
27891,0
27892,0
27901,1
27909,0
27911,0
27915,0
27919,0
27928,0
27935,0
27938,0
27940,0
27942,0
27965,0
27968,0
27973,0
27975,0
27979,0
27983,0
27990,0
27996,1
27997,0
28000,0
28003,0
28004,0
28011,0
28016,0
28019,0
28020,0
28023,0
28026,0
28029,0
28030,0
28033,0
28041,0
28044,0
28048,0
28051,0
28066,0
28070,0
28075,0
28084,0
28086,0
28092,0
28093,0
28095,0
28101,0
28105,0
28131,0
28132,0
28146,0
28150,0
28154,0
28161,0
28165,0
28170,0
28171,0
28188,0
28189,0
28191,0
28204,0
28209,0
28217,0
28231,0
28237,0
28238,0
28250,0
28252,0
28255,0
28261,0
28263,0
28265,0
28272,0
28277,0
28279,0
28280,0
28281,0
28282,0
28284,0
28289,0
28299,0
28300,0
28304,0
28308,0
28310,0
28311,0
28313,0
28322,0
28331,0
28334,0
28354,0
28355,0
28356,0
28361,0
28363,0
28364,0
28381,0
28386,0
28421,0
28422,0
28423,0
28429,0
28430,0
28433,0
28438,0
28440,0
28442,0
28445,0
28449,0
28450,0
28457,0
28473,0
28474,0
28483,0
28490,0
28494,0
28497,0
28505,0
28507,0
28509,0
28511,0
28531,0
28532,0
28540,0
28542,0
28548,0
28549,0
28552,0
28556,0
28563,0
28565,0
28567,0
28577,0
28585,0
28590,0
28596,0
28607,0
28610,0
28614,0
28615,0
28620,0
28623,0
28628,0
28643,0
28646,0
28651,0
28653,0
28662,0
28670,0
28680,0
28688,0
28691,0
28693,0
28704,0
28705,0
28711,0
28714,0
28715,0
28725,0
28726,0
28738,1
28743,0
28746,0
28754,0
28760,0
28762,0
28774,0
28782,0
28787,0
28793,0
28796,0
28801,0
28805,0
28809,0
28814,0
28827,0
28828,0
28831,0
28834,0
28839,0
28840,0
28842,0
28843,0
28851,0
28852,0
28862,0
28869,0
28870,0
28872,1
28873,0
28881,0
28901,0
28904,0
28910,0
28920,0
28924,0
28928,0
28930,0
28936,0
28950,0
28952,0
28958,0
28960,0
28962,0
28967,0
28970,0
28973,0
28976,0
28991,1
28995,0
29000,0
29003,0
29005,0
29014,0
29028,0
29030,0
29034,0
29045,0
29046,1
29050,0
29060,0
29065,0
29078,0
29082,0
29084,0
29089,0
29102,0
29104,0
29122,0
29139,0
29142,0
29149,0
29177,0
29178,0
29185,0
29186,1
29192,0
29205,0
29219,0
29222,0
29232,0
29240,0
29241,0
29242,0
29255,0
29256,0
29287,0
29301,0
29304,0
29308,0
29309,0
29310,0
29316,0
29318,0
29347,0
29356,0
29359,0
29363,0
29365,0
29366,0
29373,0
29380,0
29381,0
29390,0
29392,0
29405,0
29416,0
29417,0
29422,0
29432,0
29443,0
29452,0
29455,0
29456,0
29466,0
29472,0
29473,0
29477,0
29487,0
29500,0
29509,0
29519,0
29532,1
29535,0
29537,0
29538,0
29542,0
29562,0
29564,1
29570,0
29574,0
29575,0
29578,0
29582,0
29583,0
29585,0
29586,0
29587,0
29594,0
29599,0
29600,0
29616,0
29653,0
29658,0
29671,1
29677,0
29684,0
29685,0
29698,0
29716,0
29721,0
29729,0
29731,0
29733,0
29752,0
29753,0
29757,0
29779,0
29780,0
29781,0
29789,0
29803,0
29818,0
29819,0
29822,0
29843,0
29848,0
29850,0
29878,1
29882,0
29886,0
29887,0
29892,0
29894,0
29903,0
29905,0
29921,0
29923,0
29972,0
29981,0
29982,0
29983,0
29991,0
29992,0
30015,0
30029,0
30034,0
30037,0
30045,0
30053,0
30069,0
30070,0
30080,0
30082,0
30103,0
30127,0
30132,0
30133,0
30136,0
30139,0
30151,0
30152,0
30160,0
30163,0
30167,1
30169,0
30183,0
30184,0
30189,0
30194,0
30196,0
30197,0
30199,0
30203,0
30216,0
30217,0
30235,0
30236,0
30239,0
30249,0
30255,1
30267,0
30269,0
30274,0
30279,0
30289,0
30290,0
30299,0
30301,0
30302,0
30303,0
30307,0
30308,0
30309,0
30310,0
30311,0
30312,0
30314,0
30321,0
30325,0
30328,0
30334,0
30342,0
30344,0
30355,1
30368,0
30370,0
30375,0
30381,0
30385,0
30394,0
30397,0
30409,0
30423,0
30425,1
30430,0
30434,0
30437,0
30443,0
30460,0
30468,0
30485,0
30493,0
30498,0
30500,0
30507,0
30531,0
30532,0
30544,0
30545,0
30549,0
30555,0
30557,0
30591,0
30594,0
30598,0
30609,0
30613,0
30629,0
30645,0
30657,0
30663,0
30666,0
30669,0
30672,0
30674,0
30694,0
30697,0
30699,0
30704,0
30705,0
30712,0
30714,1
30716,0
30745,0
30753,0
30757,0
30769,0
30773,0
30780,0
30783,0
30788,0
30790,0
30792,0
30797,0
30803,0
30809,0
30811,0
30814,1
30816,0
30825,0
30841,0
30842,0
30845,0
30850,0
30852,0
30854,0
30858,0
30859,0
30872,0
30902,0
30907,0
30909,0
30910,0
30921,0
30923,0
30937,0
30944,0
30954,0
30955,0
30959,0
30960,0
30964,0
30968,0
30976,0
30977,0
30978,0
30983,0
30987,0
30993,0
31007,0
31008,0
31013,0
31017,0
31040,0
31046,0
31049,0
31053,1
31055,0
31057,0
31059,0
31060,0
31061,0
31068,0
31069,0
31071,0
31072,0
31085,0
31087,0
31088,0
31090,0
31096,0
31101,0
31104,0
31106,0
31108,0
31125,0
31144,0
31145,0
31147,0
31149,0
31152,0
31160,0
31161,0
31165,0
31167,0
31169,0
31171,0
31176,0
31184,0
31199,0
31203,0
31206,0
31211,0
31212,0
31215,0
31222,0
31224,0
31233,0
31238,0
31244,0
31249,0
31254,0
31257,0
31258,0
31267,0
31273,0
31274,0
31280,0
31286,0
31288,0
31291,0
31292,0
31295,0
31299,0
31300,0
31303,0
31320,0
31321,0
31323,0
31333,0
31335,0
31384,0
31387,0
31397,0
31409,0
31414,0
31422,0
31426,0
31429,0
31435,0
31441,0
31442,0
31450,0
31478,0
31481,0
31495,0
31497,0
31504,0
31510,0
31538,0
31540,0
31544,0
31562,0
31564,0
31566,1
31575,0
31581,0
31582,0
31593,0
31600,0
31601,0
31606,0
31611,0
31612,0
31627,0
31640,0
31643,0
31648,0
31650,0
31661,0
31663,0
31665,0
31685,0
31687,0
31697,0
31699,0
31703,0
31707,0
31710,0
31720,0
31721,0
31735,0
31744,0
31755,0
31757,0
31763,0
31775,0
31777,0
31800,0
31802,0
31804,0
31809,0
31827,0
31844,0
31855,0
31860,0
31874,0
31884,0
31912,0
31914,0
31923,0
31928,0
31934,0
31938,0
31941,0
31951,0
31952,0
31960,0
31968,0
31975,0
32008,0
32009,0
32011,0
32015,0
32020,0
32023,0
32025,0
32028,0
32043,0
32044,1
32048,0
32052,0
32073,0
32077,0
32078,0
32093,0
32096,0
32102,0
32107,0
32108,0
32119,0
32125,0
32132,0
32149,0
32156,0
32188,0
32199,0
32224,0
32242,0
32254,0
32287,0
32294,0
32313,0
32321,0
32339,0
32340,0
32361,0
32363,0
32368,0
32393,0
32457,0
32468,0
32476,0
32495,0
32500,0
32520,0
32562,0
32581,0
32605,0
32616,0
32662,0
32686,0
32697,0
32706,0
32717,0
32720,0
32848,0
32902,0
32932,0
32936,0
32949,0
32954,0
32977,0
32989,0
33009,0
33070,0
33118,0
33137,0
33223,0
33272,0
33303,0
33308,0
33316,0
33345,0
33412,0
33456,0
33458,0
33499,0
33523,0
33524,0
33551,0
33576,0
33584,0
33625,0
33635,0
33637,0
33646,0
33649,0
33657,0
33671,0
33673,0
33675,0
33684,0
33692,0
33698,0
33700,0
33719,0
33721,0
33738,0
33743,0
33745,0
33753,0
33772,0
33777,0
33779,0
33788,0
33799,0
33802,0
33805,0
33837,0
33844,0
33845,0
33847,0
33856,0
33860,0
33861,0
33864,0
33870,0
33879,0
33897,0
33925,0
33928,0
33930,0
33938,0
33939,0
33968,0
33973,0
33977,0
33987,0
33988,0
34008,0
34015,0
34029,0
34034,0
34036,0
34051,0
34059,0
34076,0
34078,0
34093,0
34104,0
34112,0
34126,0
34150,0
34151,0
34171,0
34181,0
34182,0
34192,0
34198,0
34202,0
34212,0
34213,0
34221,0
34229,0
34240,1
34247,0
34251,0
34269,0
34275,0
34278,0
34281,0
34286,0
34289,0
34291,0
34301,0
34376,0
34390,0
34404,0
34406,0
34407,0
34414,0
34430,0
34438,0
34457,0
34468,0
34479,0
34496,0
34532,0
34548,0
34569,0
34575,0
34581,0
34587,0
34616,0
34626,0
34674,0
34685,0
34688,0
34740,0
34759,0
34791,0
34793,0
34797,0
34838,0
34844,0
34850,0
34861,0
34880,0
34885,0
34888,0
34904,0
34924,0
34960,0
34968,0
34971,0
34973,0
34998,0
35009,0
35035,0
35038,0
35062,0
35067,0
35083,0
35111,0
35147,0
35160,0
35173,0
35174,0
35212,0
35218,0
35219,0
35258,0
35290,0
35326,0
35376,0
35379,0
35416,0
35425,0
35428,0
35446,0
35453,0
35462,0
35491,0
35495,0
35505,0
35539,0
35552,0
35564,0
35568,0
35572,0
35575,0
35594,0
35597,0
35644,0
35647,0
35659,0
35666,0
35678,0
35682,0
35688,0
35711,0
35766,0
35770,0
35799,0
35813,0
35820,0
35823,0
35836,0
35842,0
35846,0
35848,0
35857,0
35859,0
35870,0
35876,0
35878,0
35900,0
35909,0
35913,0
35918,0
35919,0
35991,0
36031,0
36052,0
36054,0
36072,0
36083,0
36092,0
36101,0
36160,0
36173,0
36179,0
36192,0
36205,0
36209,0
36230,0
36237,0
36270,0
36294,1
36297,0
36307,0
36314,0
36317,0
36359,0
36368,0
36375,0
36398,0
36403,1
36415,0
36422,0
36424,0
36470,0
36473,0
36478,0
36504,0
36524,0
36541,0
36563,0
36577,0
36586,0
36626,0
36629,0
36632,0
36640,0
36649,0
36652,0
36653,0
36656,0
36662,0
36669,0
36694,0
36719,0
36722,0
36726,0
36746,0
36752,0
36809,1
36812,0
36813,0
36845,0
36858,0
36906,0
36926,0
36928,0
36938,0
36954,0
36959,0
37018,0
37023,0
37032,0
37039,0
37071,0
37086,0
37097,0
37099,0
37115,0
37130,0
37138,0
37172,0
37178,0
37191,0
37200,0
37203,0
37231,0
37256,0
37259,0
37287,0
37304,0
37351,0
37366,0
37398,0
37403,0
37434,0
37473,0
37476,0
37479,0
37509,0
37587,0
37629,0
37647,0
37661,0
37723,0
37732,0
37737,0
37745,0
37792,0
37823,0
37853,0
37863,0
37890,0
37896,0
37918,0
37932,0
37942,0
37944,0
37967,0
37980,0
37988,0
37995,0
38001,0
38005,0
38065,0
38089,0
38167,0
38174,0
38213,0
38242,0
38243,0
38254,0
38265,0
38379,0
38387,0
38388,0
38402,0
38469,0
38475,0
38476,0
38499,0
38522,0
38532,0
38548,0
38589,1
38610,0
38618,0
38622,0
38624,0
38652,0
38662,0
38730,0
38731,1
38757,0
38774,0
38800,0
38846,0
38872,0
38899,0
38900,0
38905,1
39020,0
39023,0
39032,0
39091,0
39099,0
39102,0
39115,1
39116,0
39136,0
39161,0
39166,0
39170,0
39227,0
39228,0
39249,0
39252,0
39264,0
39293,0
39303,0
39306,0
39349,0
39371,0
39373,0
39389,0
39392,0
39398,0
39405,0
39436,0
39443,0
39446,1
39515,0
39547,0
39563,0
39579,0
39600,0
39601,0
39623,0
39625,0
39659,0
39694,0
39715,0
39741,0
39773,0
39783,0
39785,0
39805,0
39831,0
39834,0
39854,0
39929,0
39933,0
39935,0
39936,0
39968,0
39995,0
40036,0
40089,0
40093,0
40098,0
40114,0
40130,0
40131,0
40191,0
40195,0
40198,0
40221,0
40225,0
40228,0
40230,0
40252,0
40261,0
40270,0
40296,0
40299,0
40332,0
40338,0
40341,0
40358,0
40432,0
40480,0
40492,0
40541,0
40567,0
40571,0
40573,0
40599,0
40624,1
40634,0
40649,0
40652,0
40704,0
40710,0
40731,0
40791,0
40805,0
40807,0
40836,0
40838,0
40839,0
40858,0
40863,0
40895,0
40913,0
40963,0
40972,0
40979,1
40995,0
41000,0
41075,0
41078,0
41104,0
41110,0
41113,0
41125,0
41126,1
41150,0
41153,0
41185,0
41190,0
41213,0
41247,0
41263,0
41289,0
41307,0
41335,0
41359,0
41365,0
41368,0
41372,0
41373,0
41388,0
41389,0
41393,0
41445,0
41448,1
41449,0
41450,0
41476,0
41497,0
41525,0
41538,0
41544,0
41563,0
41572,0
41579,0
41584,0
41634,0
41643,0
41661,0
41682,0
41691,0
41713,0
41762,0
41809,0
41816,0
41821,0
41836,0
41859,0
41869,0
41882,0
41902,0
41905,0
41945,0
41977,0
41981,0
42000,0
42040,0
42053,0
42054,0
42059,0
42077,0
42087,0
42102,0
42124,0
42131,0
42136,0
42139,0
42144,0
42150,0
42179,0
42181,0
42196,0
42207,0
42216,0
42229,0
